kx	ky	eigenvalue1	eigenvalue2
-2.061670	1.865321	1.225003	-1.225003
-2.061670	1.914408	1.184098	-1.184098
-2.061670	1.963495	1.142481	-1.142481
-2.061670	2.012583	1.100175	-1.100175
-2.061670	2.061670	1.057207	-1.057207
-2.061670	2.110758	1.013601	-1.013601
-2.061670	2.159845	0.969385	-0.969385
-2.061670	2.208932	0.924586	-0.924586
-2.061670	2.258020	0.879229	-0.879229
-2.061670	2.307107	0.833343	-0.833343
-2.061670	2.356194	0.786954	-0.786954
-2.061670	2.405282	0.740092	-0.740092
-2.061670	2.454369	0.692784	-0.692784
-2.061670	2.503457	0.645059	-0.645059
-2.061670	2.552544	0.596945	-0.596945
-2.061670	2.601631	0.548471	-0.548471
-2.061670	2.650719	0.499667	-0.499667
-2.061670	2.699806	0.450562	-0.450562
-2.061670	2.748894	0.401186	-0.401186
-2.061670	2.797981	0.351568	-0.351568
-2.061670	2.847068	0.301738	-0.301738
-2.061670	2.896156	0.251727	-0.251727
-2.061670	2.945243	0.201564	-0.201564
-2.061670	2.994330	0.151279	-0.151279
-2.061670	3.043418	0.100903	-0.100903
-2.061670	3.092505	0.050467	-0.050467
-2.012583	-3.141593	0.000000	-0.000000
-2.012583	-3.092505	0.052518	-0.052518
-2.012583	-3.043418	0.105004	-0.105004
-2.012583	-2.994330	0.157427	-0.157427
-2.012583	-2.945243	0.209756	-0.209756
-2.012583	-2.896156	0.261958	-0.261958
-2.012583	-2.847068	0.314002	-0.314002
-2.012583	-2.797981	0.365857	-0.365857
-2.012583	-2.748894	0.417491	-0.417491
-2.012583	-2.699806	0.468875	-0.468875
-2.012583	-2.650719	0.519975	-0.519975
-2.012583	-2.601631	0.570763	-0.570763
-2.012583	-2.552544	0.621206	-0.621206
-2.012583	-2.503457	0.671276	-0.671276
-2.012583	-2.454369	0.720941	-0.720941
-2.012583	-2.405282	0.770172	-0.770172
-2.012583	-2.356194	0.818939	-0.818939
-2.012583	-2.307107	0.867213	-0.867213
-2.012583	-2.258020	0.914964	-0.914964
-2.012583	-2.208932	0.962164	-0.962164
-2.012583	-2.159845	1.008785	-1.008785
-2.012583	-2.110758	1.054797	-1.054797
-2.012583	-2.061670	1.100175	-1.100175
-2.012583	-2.012583	1.144890	-1.144890
-2.012583	-1.963495	1.188915	-1.188915
-2.012583	-1.914408	1.232224	-1.232224
-2.012583	-1.865321	1.274791	-1.274791
-2.012583	-1.816233	1.316590	-1.316590
-2.012583	-1.767146	1.357596	-1.357596
-2.012583	-1.718058	1.397784	-1.397784
-2.012583	-1.668971	1.437130	-1.437130
-2.012583	-1.619884	1.475610	-1.475610
-2.012583	-1.570796	1.513202	-1.513202
-2.012583	-1.521709	1.549882	-1.549882
-2.012583	-1.472622	1.585628	-1.585628
-2.012583	-1.423534	1.620420	-1.620420
-2.012583	-1.374447	1.654235	-1.654235
-2.012583	-1.325359	1.687054	-1.687054
-2.012583	-1.276272	1.718856	-1.718856
-2.012583	-1.227185	1.749624	-1.749624
-2.012583	-1.178097	1.779337	-1.779337
-2.012583	-1.129010	1.807979	-1.807979
-2.012583	-1.079922	1.835531	-1.835531
-2.012583	-1.030835	1.861978	-1.861978
-2.012583	-0.981748	1.887303	-1.887303
-2.012583	-0.932660	1.911492	-1.911492
-2.012583	-0.883573	1.934528	-1.934528
-2.012583	-0.834486	1.956400	-1.956400
-2.012583	-0.785398	1.977093	-1.977093
-2.012583	-0.736311	1.996596	-1.996596
-2.012583	-0.687223	2.014895	-2.014895
-2.012583	-0.638136	2.031981	-2.031981
-2.012583	-0.589049	2.047843	-2.047843
-2.012583	-0.539961	2.062472	-2.062472
-2.012583	-0.490874	2.075858	-2.075858
-2.012583	-0.441786	2.087993	-2.087993
-2.012583	-0.392699	2.098871	-2.098871
-2.012583	-0.343612	2.108485	-2.108485
-2.012583	-0.294524	2.116828	-2.116828
-2.012583	-0.245437	2.123897	-2.123897
-2.012583	-0.196350	2.129686	-2.129686
-2.012583	-0.147262	2.134192	-2.134192
-2.012583	-0.098175	2.137413	-2.137413
-2.012583	-0.049087	2.139346	-2.139346
-2.012583	0.000000	2.139990	-2.139990
-2.012583	0.049087	2.139346	-2.139346
-2.012583	0.098175	2.137413	-2.137413
-2.012583	0.147262	2.134192	-2.134192
-2.012583	0.196350	2.129686	-2.129686
-2.012583	0.245437	2.123897	-2.123897
-2.012583	0.294524	2.116828	-2.116828
-2.012583	0.343612	2.108485	-2.108485
-2.012583	0.392699	2.098871	-2.098871
-2.012583	0.441786	2.087993	-2.087993
-2.012583	0.490874	2.075858	-2.075858
-2.012583	0.539961	2.062472	-2.062472
-2.012583	0.589049	2.047843	-2.047843
-2.012583	0.638136	2.031981	-2.031981
-2.012583	0.687223	2.014895	-2.014895
-2.012583	0.736311	1.996596	-1.996596
-2.012583	0.785398	1.977093	-1.977093
-2.012583	0.834486	1.956400	-1.956400
-2.012583	0.883573	1.934528	-1.934528
-2.012583	0.932660	1.911492	-1.911492
-2.012583	0.981748	1.887303	-1.887303
-2.012583	1.030835	1.861978	-1.861978
-2.012583	1.079922	1.835531	-1.835531
-2.012583	1.129010	1.807979	-1.807979
-2.012583	1.178097	1.779337	-1.779337
-2.012583	1.227185	1.749624	-1.749624
-2.012583	1.276272	1.718856	-1.718856
-2.012583	1.325359	1.687054	-1.687054
-2.012583	1.374447	1.654235	-1.654235
-2.012583	1.423534	1.620420	-1.620420
-2.012583	1.472622	1.585628	-1.585628
-2.012583	1.521709	1.549882	-1.549882
-2.012583	1.570796	1.513202	-1.513202
-2.012583	1.619884	1.475610	-1.475610
-2.012583	1.668971	1.437130	-1.437130
-2.012583	1.718058	1.397784	-1.397784
-2.012583	1.767146	1.357596	-1.357596
-2.012583	1.816233	1.316590	-1.316590
-2.012583	1.865321	1.274791	-1.274791
-2.012583	1.914408	1.232224	-1.232224
-2.012583	1.963495	1.188915	-1.188915
-2.012583	2.012583	1.144890	-1.144890
-2.012583	2.061670	1.100175	-1.100175
-2.012583	2.110758	1.054797	-1.054797
-2.012583	2.159845	1.008785	-1.008785
-2.012583	2.208932	0.962164	-0.962164
-2.012583	2.258020	0.914964	-0.914964
-2.012583	2.307107	0.867213	-0.867213
-2.012583	2.356194	0.818939	-0.818939
-2.012583	2.405282	0.770172	-0.770172
-2.012583	2.454369	0.720941	-0.720941
-2.012583	2.503457	0.671276	-0.671276
-2.012583	2.552544	0.621206	-0.621206
-2.012583	2.601631	0.570763	-0.570763
-2.012583	2.650719	0.519975	-0.519975
-2.012583	2.699806	0.468875	-0.468875
-2.012583	2.748894	0.417491	-0.417491
-2.012583	2.797981	0.365857	-0.365857
-2.012583	2.847068	0.314002	-0.314002
-2.012583	2.896156	0.261958	-0.261958
-2.012583	2.945243	0.209756	-0.209756
-2.012583	2.994330	0.157427	-0.157427
-2.012583	3.043418	0.105004	-0.105004
-2.012583	3.092505	0.052518	-0.052518
-1.963495	-3.141593	0.000000	-0.000000
-1.963495	-3.092505	0.054538	-0.054538
-1.963495	-3.043418	0.109042	-0.109042
-1.963495	-2.994330	0.163481	-0.163481
-1.963495	-2.945243	0.217822	-0.217822
-1.963495	-2.896156	0.272031	-0.272031
-1.963495	-2.847068	0.326076	-0.326076
-1.963495	-2.797981	0.379925	-0.379925
-1.963495	-2.748894	0.433546	-0.433546
-1.963495	-2.699806	0.486905	-0.486905
-1.963495	-2.650719	0.539970	-0.539970
-1.963495	-2.601631	0.592711	-0.592711
-1.963495	-2.552544	0.645094	-0.645094
-1.963495	-2.503457	0.697089	-0.697089
-1.963495	-2.454369	0.748664	-0.748664
-1.963495	-2.405282	0.799788	-0.799788
-1.963495	-2.356194	0.850430	-0.850430
-1.963495	-2.307107	0.900560	-0.900560
-1.963495	-2.258020	0.950148	-0.950148
-1.963495	-2.208932	0.999163	-0.999163
-1.963495	-2.159845	1.047576	-1.047576
-1.963495	-2.110758	1.095358	-1.095358
-1.963495	-2.061670	1.142481	-1.142481
-1.963495	-2.012583	1.188915	-1.188915
-1.963495	-1.963495	1.234633	-1.234633
-1.963495	-1.914408	1.279608	-1.279608
-1.963495	-1.865321	1.323811	-1.323811
-1.963495	-1.816233	1.367217	-1.367217
-1.963495	-1.767146	1.409800	-1.409800
-1.963495	-1.718058	1.451534	-1.451534
-1.963495	-1.668971	1.492393	-1.492393
-1.963495	-1.619884	1.532353	-1.532353
-1.963495	-1.570796	1.571390	-1.571390
-1.963495	-1.521709	1.609480	-1.609480
-1.963495	-1.472622	1.646602	-1.646602
-1.963495	-1.423534	1.682731	-1.682731
-1.963495	-1.374447	1.717846	-1.717846
-1.963495	-1.325359	1.751927	-1.751927
-1.963495	-1.276272	1.784953	-1.784953
-1.963495	-1.227185	1.816903	-1.816903
-1.963495	-1.178097	1.847759	-1.847759
-1.963495	-1.129010	1.877502	-1.877502
-1.963495	-1.079922	1.906114	-1.906114
-1.963495	-1.030835	1.933578	-1.933578
-1.963495	-0.981748	1.959877	-1.959877
-1.963495	-0.932660	1.984995	-1.984995
-1.963495	-0.883573	2.008918	-2.008918
-1.963495	-0.834486	2.031631	-2.031631
-1.963495	-0.785398	2.053120	-2.053120
-1.963495	-0.736311	2.073372	-2.073372
-1.963495	-0.687223	2.092375	-2.092375
-1.963495	-0.638136	2.110118	-2.110118
-1.963495	-0.589049	2.126590	-2.126590
-1.963495	-0.539961	2.141781	-2.141781
-1.963495	-0.490874	2.155682	-2.155682
-1.963495	-0.441786	2.168284	-2.168284
-1.963495	-0.392699	2.179580	-2.179580
-1.963495	-0.343612	2.189564	-2.189564
-1.963495	-0.294524	2.198228	-2.198228
-1.963495	-0.245437	2.205568	-2.205568
-1.963495	-0.196350	2.211580	-2.211580
-1.963495	-0.147262	2.216260	-2.216260
-1.963495	-0.098175	2.219604	-2.219604
-1.963495	-0.049087	2.221612	-2.221612
-1.963495	0.000000	2.222281	-2.222281
-1.963495	0.049087	2.221612	-2.221612
-1.963495	0.098175	2.219604	-2.219604
-1.963495	0.147262	2.216260	-2.216260
-1.963495	0.196350	2.211580	-2.211580
-1.963495	0.245437	2.205568	-2.205568
-1.963495	0.294524	2.198228	-2.198228
-1.963495	0.343612	2.189564	-2.189564
-1.963495	0.392699	2.179580	-2.179580
-1.963495	0.441786	2.168284	-2.168284
-1.963495	0.490874	2.155682	-2.155682
-1.963495	0.539961	2.141781	-2.141781
-1.963495	0.589049	2.126590	-2.126590
-1.963495	0.638136	2.110118	-2.110118
-1.963495	0.687223	2.092375	-2.092375
-1.963495	0.736311	2.073372	-2.073372
-1.963495	0.785398	2.053120	-2.053120
-1.963495	0.834486	2.031631	-2.031631
-1.963495	0.883573	2.008918	-2.008918
-1.963495	0.932660	1.984995	-1.984995
-1.963495	0.981748	1.959877	-1.959877
-1.963495	1.030835	1.933578	-1.933578
-1.963495	1.079922	1.906114	-1.906114
-1.963495	1.129010	1.877502	-1.877502
-1.963495	1.178097	1.847759	-1.847759
-1.963495	1.227185	1.816903	-1.816903
-1.963495	1.276272	1.784953	-1.784953
-1.963495	1.325359	1.751927	-1.751927
-1.963495	1.374447	1.717846	-1.717846
-1.963495	1.423534	1.682731	-1.682731
-1.963495	1.472622	1.646602	-1.646602
-1.963495	1.521709	1.609480	-1.609480
-1.963495	1.570796	1.571390	-1.571390
-1.963495	1.619884	1.532353	-1.532353
-1.963495	1.668971	1.492393	-1.492393
-1.963495	1.718058	1.451534	-1.451534
-1.963495	1.767146	1.409800	-1.409800
-1.963495	1.816233	1.367217	-1.367217
-1.963495	1.865321	1.323811	-1.323811
-1.963495	1.914408	1.279608	-1.279608
-1.963495	1.963495	1.234633	-1.234633
-1.963495	2.012583	1.188915	-1.188915
-1.963495	2.061670	1.142481	-1.142481
-1.963495	2.110758	1.095358	-1.095358
-1.963495	2.159845	1.047576	-1.047576
-1.963495	2.208932	0.999163	-0.999163
-1.963495	2.258020	0.950148	-0.950148
-1.963495	2.307107	0.900560	-0.900560
-1.963495	2.356194	0.850430	-0.850430
-1.963495	2.405282	0.799788	-0.799788
-1.963495	2.454369	0.748664	-0.748664
-1.963495	2.503457	0.697089	-0.697089
-1.963495	2.552544	0.645094	-0.645094
-1.963495	2.601631	0.592711	-0.592711
-1.963495	2.650719	0.539970	-0.539970
-1.963495	2.699806	0.486905	-0.486905
-1.963495	2.748894	0.433546	-0.433546
-1.963495	2.797981	0.379925	-0.379925
-1.963495	2.847068	0.326076	-0.326076
-1.963495	2.896156	0.272031	-0.272031
-1.963495	2.945243	0.217822	-0.217822
-1.963495	2.994330	0.163481	-0.163481
-1.963495	3.043418	0.109042	-0.109042
-1.963495	3.092505	0.054538	-0.054538
-1.914408	-3.141593	0.000000	-0.000000
-1.914408	-3.092505	0.056524	-0.056524
-1.914408	-3.043418	0.113014	-0.113014
-1.914408	-2.994330	0.169436	-0.169436
-1.914408	-2.945243	0.225756	-0.225756
-1.914408	-2.896156	0.281940	-0.281940
-1.914408	-2.847068	0.337954	-0.337954
-1.914408	-2.797981	0.393765	-0.393765
-1.914408	-2.748894	0.449338	-0.449338
-1.914408	-2.699806	0.504641	-0.504641
-1.914408	-2.650719	0.559640	-0.559640
-1.914408	-2.601631	0.614302	-0.614302
-1.914408	-2.552544	0.668593	-0.668593
-1.914408	-2.503457	0.722482	-0.722482
-1.914408	-2.454369	0.775936	-0.775936
-1.914408	-2.405282	0.828922	-0.828922
-1.914408	-2.356194	0.881409	-0.881409
-1.914408	-2.307107	0.933365	-0.933365
-1.914408	-2.258020	0.984759	-0.984759
-1.914408	-2.208932	1.035560	-1.035560
-1.914408	-2.159845	1.085736	-1.085736
-1.914408	-2.110758	1.135259	-1.135259
-1.914408	-2.061670	1.184098	-1.184098
-1.914408	-2.012583	1.232224	-1.232224
-1.914408	-1.963495	1.279608	-1.279608
-1.914408	-1.914408	1.326220	-1.326220
-1.914408	-1.865321	1.372034	-1.372034
-1.914408	-1.816233	1.417022	-1.417022
-1.914408	-1.767146	1.461155	-1.461155
-1.914408	-1.718058	1.504409	-1.504409
-1.914408	-1.668971	1.546757	-1.546757
-1.914408	-1.619884	1.588172	-1.588172
-1.914408	-1.570796	1.628632	-1.628632
-1.914408	-1.521709	1.668110	-1.668110
-1.914408	-1.472622	1.706583	-1.706583
-1.914408	-1.423534	1.744028	-1.744028
-1.914408	-1.374447	1.780423	-1.780423
-1.914408	-1.325359	1.815745	-1.815745
-1.914408	-1.276272	1.849974	-1.849974
-1.914408	-1.227185	1.883088	-1.883088
-1.914408	-1.178097	1.915068	-1.915068
-1.914408	-1.129010	1.945894	-1.945894
-1.914408	-1.079922	1.975549	-1.975549
-1.914408	-1.030835	2.004013	-2.004013
-1.914408	-0.981748	2.031270	-2.031270
-1.914408	-0.932660	2.057303	-2.057303
-1.914408	-0.883573	2.082098	-2.082098
-1.914408	-0.834486	2.105638	-2.105638
-1.914408	-0.785398	2.127910	-2.127910
-1.914408	-0.736311	2.148900	-2.148900
-1.914408	-0.687223	2.168595	-2.168595
-1.914408	-0.638136	2.186984	-2.186984
-1.914408	-0.589049	2.204056	-2.204056
-1.914408	-0.539961	2.219801	-2.219801
-1.914408	-0.490874	2.234208	-2.234208
-1.914408	-0.441786	2.247269	-2.247269
-1.914408	-0.392699	2.258977	-2.258977
-1.914408	-0.343612	2.269324	-2.269324
-1.914408	-0.294524	2.278304	-2.278304
-1.914408	-0.245437	2.285911	-2.285911
-1.914408	-0.196350	2.292142	-2.292142
-1.914408	-0.147262	2.296992	-2.296992
-1.914408	-0.098175	2.300458	-2.300458
-1.914408	-0.049087	2.302539	-2.302539
-1.914408	0.000000	2.303233	-2.303233
-1.914408	0.049087	2.302539	-2.302539
-1.914408	0.098175	2.300458	-2.300458
-1.914408	0.147262	2.296992	-2.296992
-1.914408	0.196350	2.292142	-2.292142
-1.914408	0.245437	2.285911	-2.285911
-1.914408	0.294524	2.278304	-2.278304
-1.914408	0.343612	2.269324	-2.269324
-1.914408	0.392699	2.258977	-2.258977
-1.914408	0.441786	2.247269	-2.247269
-1.914408	0.490874	2.234208	-2.234208
-1.914408	0.539961	2.219801	-2.219801
-1.914408	0.589049	2.204056	-2.204056
-1.914408	0.638136	2.186984	-2.186984
-1.914408	0.687223	2.168595	-2.168595
-1.914408	0.736311	2.148900	-2.148900
-1.914408	0.785398	2.127910	-2.127910
-1.914408	0.834486	2.105638	-2.105638
-1.914408	0.883573	2.082098	-2.082098
-1.914408	0.932660	2.057303	-2.057303
-1.914408	0.981748	2.031270	-2.031270
-1.914408	1.030835	2.004013	-2.004013
-1.914408	1.079922	1.975549	-1.975549
-1.914408	1.129010	1.945894	-1.945894
-1.914408	1.178097	1.915068	-1.915068
-1.914408	1.227185	1.883088	-1.883088
-1.914408	1.276272	1.849974	-1.849974
-1.914408	1.325359	1.815745	-1.815745
-1.914408	1.374447	1.780423	-1.780423
-1.914408	1.423534	1.744028	-1.744028
-1.914408	1.472622	1.706583	-1.706583
-1.914408	1.521709	1.668110	-1.668110
-1.914408	1.570796	1.628632	-1.628632
-1.914408	1.619884	1.588172	-1.588172
-1.914408	1.668971	1.546757	-1.546757
-1.914408	1.718058	1.504409	-1.504409
-1.914408	1.767146	1.461155	-1.461155
-1.914408	1.816233	1.417022	-1.417022
-1.914408	1.865321	1.372034	-1.372034
-1.914408	1.914408	1.326220	-1.326220
-1.914408	1.963495	1.279608	-1.279608
-1.914408	2.012583	1.232224	-1.232224
-1.914408	2.061670	1.184098	-1.184098
-1.914408	2.110758	1.135259	-1.135259
-1.914408	2.159845	1.085736	-1.085736
-1.914408	2.208932	1.035560	-1.035560
-1.914408	2.258020	0.984759	-0.984759
-1.914408	2.307107	0.933365	-0.933365
-1.914408	2.356194	0.881409	-0.881409
-1.914408	2.405282	0.828922	-0.828922
-1.914408	2.454369	0.775936	-0.775936
-1.914408	2.503457	0.722482	-0.722482
-1.914408	2.552544	0.668593	-0.668593
-1.914408	2.601631	0.614302	-0.614302
-1.914408	2.650719	0.559640	-0.559640
-1.914408	2.699806	0.504641	-0.504641
-1.914408	2.748894	0.449338	-0.449338
-1.914408	2.797981	0.393765	-0.393765
-1.914408	2.847068	0.337954	-0.337954
-1.914408	2.896156	0.281940	-0.281940
-1.914408	2.945243	0.225756	-0.225756
-1.914408	2.994330	0.169436	-0.169436
-1.914408	3.043418	0.113014	-0.113014
-1.914408	3.092505	0.056524	-0.056524
-1.865321	-3.141593	0.000000	-0.000000
-1.865321	-3.092505	0.058477	-0.058477
-1.865321	-3.043418	0.116918	-0.116918
-1.865321	-2.994330	0.175289	-0.175289
-1.865321	-2.945243	0.233555	-0.233555
-1.865321	-2.896156	0.291680	-0.291680
-1.865321	-2.847068	0.349629	-0.349629
-1.865321	-2.797981	0.407368	-0.407368
-1.865321	-2.748894	0.464861	-0.464861
-1.865321	-2.699806	0.522074	-0.522074
-1.865321	-2.650719	0.578972	-0.578972
-1.865321	-2.601631	0.635522	-0.635522
-1.865321	-2.552544	0.691690	-0.691690
-1.865321	-2.503457	0.747440	-0.747440
-1.865321	-2.454369	0.802740	-0.802740
-1.865321	-2.405282	0.857557	-0.857557
-1.865321	-2.356194	0.911857	-0.911857
-1.865321	-2.307107	0.965608	-0.965608
-1.865321	-2.258020	1.018777	-1.018777
-1.865321	-2.208932	1.071333	-1.071333
-1.865321	-2.159845	1.123243	-1.123243
-1.865321	-2.110758	1.174476	-1.174476
-1.865321	-2.061670	1.225003	-1.225003
-1.865321	-2.012583	1.274791	-1.274791
-1.865321	-1.963495	1.323811	-1.323811
-1.865321	-1.914408	1.372034	-1.372034
-1.865321	-1.865321	1.419431	-1.419431
-1.865321	-1.816233	1.465972	-1.465972
-1.865321	-1.767146	1.511631	-1.511631
-1.865321	-1.718058	1.556378	-1.556378
-1.865321	-1.668971	1.600189	-1.600189
-1.865321	-1.619884	1.643035	-1.643035
-1.865321	-1.570796	1.684892	-1.684892
-1.865321	-1.521709	1.725734	-1.725734
-1.865321	-1.472622	1.765536	-1.765536
-1.865321	-1.423534	1.804275	-1.804275
-1.865321	-1.374447	1.841927	-1.841927
-1.865321	-1.325359	1.878470	-1.878470
-1.865321	-1.276272	1.913881	-1.913881
-1.865321	-1.227185	1.948139	-1.948139
-1.865321	-1.178097	1.981223	-1.981223
-1.865321	-1.129010	2.013115	-2.013115
-1.865321	-1.079922	2.043793	-2.043793
-1.865321	-1.030835	2.073241	-2.073241
-1.865321	-0.981748	2.101440	-2.101440
-1.865321	-0.932660	2.128372	-2.128372
-1.865321	-0.883573	2.154023	-2.154023
-1.865321	-0.834486	2.178376	-2.178376
-1.865321	-0.785398	2.201418	-2.201418
-1.865321	-0.736311	2.223133	-2.223133
-1.865321	-0.687223	2.243509	-2.243509
-1.865321	-0.638136	2.262533	-2.262533
-1.865321	-0.589049	2.280195	-2.280195
-1.865321	-0.539961	2.296483	-2.296483
-1.865321	-0.490874	2.311388	-2.311388
-1.865321	-0.441786	2.324900	-2.324900
-1.865321	-0.392699	2.337012	-2.337012
-1.865321	-0.343612	2.347717	-2.347717
-1.865321	-0.294524	2.357007	-2.357007
-1.865321	-0.245437	2.364877	-2.364877
-1.865321	-0.196350	2.371323	-2.371323
-1.865321	-0.147262	2.376341	-2.376341
-1.865321	-0.098175	2.379927	-2.379927
-1.865321	-0.049087	2.382080	-2.382080
-1.865321	0.000000	2.382797	-2.382797
-1.865321	0.049087	2.382080	-2.382080
-1.865321	0.098175	2.379927	-2.379927
-1.865321	0.147262	2.376341	-2.376341
-1.865321	0.196350	2.371323	-2.371323
-1.865321	0.245437	2.364877	-2.364877
-1.865321	0.294524	2.357007	-2.357007
-1.865321	0.343612	2.347717	-2.347717
-1.865321	0.392699	2.337012	-2.337012
-1.865321	0.441786	2.324900	-2.324900
-1.865321	0.490874	2.311388	-2.311388
-1.865321	0.539961	2.296483	-2.296483
-1.865321	0.589049	2.280195	-2.280195
-1.865321	0.638136	2.262533	-2.262533
-1.865321	0.687223	2.243509	-2.243509
-1.865321	0.736311	2.223133	-2.223133
-1.865321	0.785398	2.201418	-2.201418
-1.865321	0.834486	2.178376	-2.178376
-1.865321	0.883573	2.154023	-2.154023
-1.865321	0.932660	2.128372	-2.128372
-1.865321	0.981748	2.101440	-2.101440
-1.865321	1.030835	2.073241	-2.073241
-1.865321	1.079922	2.043793	-2.043793
-1.865321	1.129010	2.013115	-2.013115
-1.865321	1.178097	1.981223	-1.981223
-1.865321	1.227185	1.948139	-1.948139
-1.865321	1.276272	1.913881	-1.913881
-1.865321	1.325359	1.878470	-1.878470
-1.865321	1.374447	1.841927	-1.841927
-1.865321	1.423534	1.804275	-1.804275
-1.865321	1.472622	1.765536	-1.765536
-1.865321	1.521709	1.725734	-1.725734
-1.865321	1.570796	1.684892	-1.684892
-1.865321	1.619884	1.643035	-1.643035
-1.865321	1.668971	1.600189	-1.600189
-1.865321	1.718058	1.556378	-1.556378
-1.865321	1.767146	1.511631	-1.511631
-1.865321	1.816233	1.465972	-1.465972
-1.865321	1.865321	1.419431	-1.419431
-1.865321	1.914408	1.372034	-1.372034
-1.865321	1.963495	1.323811	-1.323811
-1.865321	2.012583	1.274791	-1.274791
-1.865321	2.061670	1.225003	-1.225003
-1.865321	2.110758	1.174476	-1.174476
-1.865321	2.159845	1.123243	-1.123243
-1.865321	2.208932	1.071333	-1.071333
-1.865321	2.258020	1.018777	-1.018777
-1.865321	2.307107	0.965608	-0.965608
-1.865321	2.356194	0.911857	-0.911857
-1.865321	2.405282	0.857557	-0.857557
-1.865321	2.454369	0.802740	-0.802740
-1.865321	2.503457	0.747440	-0.747440
-1.865321	2.552544	0.691690	-0.691690
-1.865321	2.601631	0.635522	-0.635522
-1.865321	2.650719	0.578972	-0.578972
-1.865321	2.699806	0.522074	-0.522074
-1.865321	2.748894	0.464861	-0.464861
-1.865321	2.797981	0.407368	-0.407368
-1.865321	2.847068	0.349629	-0.349629
-1.865321	2.896156	0.291680	-0.291680
-1.865321	2.945243	0.233555	-0.233555
-1.865321	2.994330	0.175289	-0.175289
-1.865321	3.043418	0.116918	-0.116918
-1.865321	3.092505	0.058477	-0.058477
-1.816233	-3.141593	0.000000	-0.000000
-1.816233	-3.092505	0.060394	-0.060394
-1.816233	-3.043418	0.120752	-0.120752
-1.816233	-2.994330	0.181037	-0.181037
-1.816233	-2.945243	0.241213	-0.241213
-1.816233	-2.896156	0.301244	-0.301244
-1.816233	-2.847068	0.361093	-0.361093
-1.816233	-2.797981	0.420725	-0.420725
-1.816233	-2.748894	0.480103	-0.480103
-1.816233	-2.699806	0.539192	-0.539192
-1.816233	-2.650719	0.597956	-0.597956
-1.816233	-2.601631	0.656360	-0.656360
-1.816233	-2.552544	0.714369	-0.714369
-1.816233	-2.503457	0.771948	-0.771948
-1.816233	-2.454369	0.829061	-0.829061
-1.816233	-2.405282	0.885675	-0.885675
-1.816233	-2.356194	0.941756	-0.941756
-1.816233	-2.307107	0.997269	-0.997269
-1.816233	-2.258020	1.052182	-1.052182
-1.816233	-2.208932	1.106460	-1.106460
-1.816233	-2.159845	1.160073	-1.160073
-1.816233	-2.110758	1.212986	-1.212986
-1.816233	-2.061670	1.265169	-1.265169
-1.816233	-2.012583	1.316590	-1.316590
-1.816233	-1.963495	1.367217	-1.367217
-1.816233	-1.914408	1.417022	-1.417022
-1.816233	-1.865321	1.465972	-1.465972
-1.816233	-1.816233	1.514040	-1.514040
-1.816233	-1.767146	1.561195	-1.561195
-1.816233	-1.718058	1.607410	-1.607410
-1.816233	-1.668971	1.652657	-1.652657
-1.816233	-1.619884	1.696909	-1.696909
-1.816233	-1.570796	1.740138	-1.740138
-1.816233	-1.521709	1.782319	-1.782319
-1.816233	-1.472622	1.823426	-1.823426
-1.816233	-1.423534	1.863435	-1.863435
-1.816233	-1.374447	1.902322	-1.902322
-1.816233	-1.325359	1.940063	-1.940063
-1.816233	-1.276272	1.976635	-1.976635
-1.816233	-1.227185	2.012016	-2.012016
-1.816233	-1.178097	2.046185	-2.046185
-1.816233	-1.129010	2.079122	-2.079122
-1.816233	-1.079922	2.110807	-2.110807
-1.816233	-1.030835	2.141220	-2.141220
-1.816233	-0.981748	2.170343	-2.170343
-1.816233	-0.932660	2.198159	-2.198159
-1.816233	-0.883573	2.224651	-2.224651
-1.816233	-0.834486	2.249803	-2.249803
-1.816233	-0.785398	2.273599	-2.273599
-1.816233	-0.736311	2.296027	-2.296027
-1.816233	-0.687223	2.317071	-2.317071
-1.816233	-0.638136	2.336719	-2.336719
-1.816233	-0.589049	2.354960	-2.354960
-1.816233	-0.539961	2.371782	-2.371782
-1.816233	-0.490874	2.387175	-2.387175
-1.816233	-0.441786	2.401131	-2.401131
-1.816233	-0.392699	2.413640	-2.413640
-1.816233	-0.343612	2.424696	-2.424696
-1.816233	-0.294524	2.434291	-2.434291
-1.816233	-0.245437	2.442419	-2.442419
-1.816233	-0.196350	2.449076	-2.449076
-1.816233	-0.147262	2.454258	-2.454258
-1.816233	-0.098175	2.457962	-2.457962
-1.816233	-0.049087	2.460185	-2.460185
-1.816233	0.000000	2.460926	-2.460926
-1.816233	0.049087	2.460185	-2.460185
-1.816233	0.098175	2.457962	-2.457962
-1.816233	0.147262	2.454258	-2.454258
-1.816233	0.196350	2.449076	-2.449076
-1.816233	0.245437	2.442419	-2.442419
-1.816233	0.294524	2.434291	-2.434291
-1.816233	0.343612	2.424696	-2.424696
-1.816233	0.392699	2.413640	-2.413640
-1.816233	0.441786	2.401131	-2.401131
-1.816233	0.490874	2.387175	-2.387175
-1.816233	0.539961	2.371782	-2.371782
-1.816233	0.589049	2.354960	-2.354960
-1.816233	0.638136	2.336719	-2.336719
-1.816233	0.687223	2.317071	-2.317071
-1.816233	0.736311	2.296027	-2.296027
-1.816233	0.785398	2.273599	-2.273599
-1.816233	0.834486	2.249803	-2.249803
